amount,location,timestamp,business_account,location_flag,odd_time,large_amount,label
557,Tamil Nadu,2024-02-29 18:31:56,1,0,0,0,0
1092,Tamil Nadu,2024-01-08 12:54:45,1,0,0,0,0
524,West Bengal,2024-12-06 10:17:59,1,0,0,0,0
231,Tamil Nadu,2024-07-13 21:21:50,1,0,0,0,0
1006,Tamil Nadu,2024-02-14 18:44:23,0,0,0,0,0
821,Uttar Pradesh,2024-04-18 21:02:23,1,0,0,0,0
504,Maharashtra,2024-10-03 09:09:02,0,0,0,0,0
375,Maharashtra,2024-03-07 20:13:52,0,0,0,0,0
7219,Karnataka,2024-12-27 21:00:15,1,0,0,0,0
519,Telangana,2024-07-18 22:15:59,0,0,0,0,0
2003,Maharashtra,2024-07-09 23:52:06,1,0,0,0,0
866,Tamil Nadu,2024-11-22 14:16:51,0,0,0,0,0
1227,Tamil Nadu,2024-12-21 19:23:32,0,0,0,0,0
928,Gujarat,2024-06-21 20:28:27,1,0,0,0,0
600,Rajasthan,2024-09-26 20:17:07,1,0,0,0,0
1660,Maharashtra,2024-12-17 10:15:58,1,0,0,0,0
356,Tamil Nadu,2024-02-14 06:59:15,1,0,0,0,0
305,West Bengal,2024-01-24 12:51:40,0,0,0,0,0
337,Tamil Nadu,2024-02-24 11:34:36,1,0,0,0,0
1105,Maharashtra,2024-07-11 21:22:11,1,0,0,0,0
2549,Gujarat,2024-05-19 17:23:55,1,0,0,0,0
1235,Andhra Pradesh,2024-07-21 14:27:29,1,0,0,0,0
2613,Maharashtra,2024-11-29 17:53:55,0,0,0,0,0
3174,Rajasthan,2024-09-19 19:37:08,1,0,0,0,0
221,Maharashtra,2024-07-01 14:39:35,0,0,0,0,0
4453,Maharashtra,2024-03-18 10:53:20,1,0,0,0,0
866,Delhi,2024-05-04 16:32:17,0,1,0,0,0
640,Maharashtra,2024-07-12 19:23:58,0,0,0,0,0
352,Karnataka,2024-04-19 12:38:40,0,0,0,0,0
30,Uttar Pradesh,2024-02-14 18:24:09,1,0,0,0,0
1190,Maharashtra,2024-01-21 21:20:11,1,0,0,0,0
708,Uttar Pradesh,2024-11-28 20:33:02,1,0,0,0,0
3058,Maharashtra,2024-05-20 15:35:20,1,0,0,0,0
8108,Gujarat,2024-02-04 12:10:09,1,0,0,0,0
160,Uttar Pradesh,2024-10-27 10:03:17,0,0,0,0,0
824,Tamil Nadu,2024-10-14 13:56:23,1,0,0,0,0
763,Andhra Pradesh,2024-02-20 13:06:06,1,0,0,0,0
661,Delhi,2024-12-23 21:52:34,1,1,0,0,0
130,Andhra Pradesh,2024-10-12 12:29:52,1,0,0,0,0
1726,Karnataka,2024-10-13 20:19:56,1,0,0,0,0
308,Andhra Pradesh,2024-10-16 13:36:34,1,0,0,0,0
307,Uttar Pradesh,2024-11-20 18:01:27,1,0,0,0,0
357,Karnataka,2024-11-12 16:28:03,1,0,0,0,0
1199,Gujarat,2024-05-15 20:17:52,1,0,0,0,0
1600,Andhra Pradesh,2024-07-03 22:26:25,1,0,0,0,0
2407,Tamil Nadu,2024-10-31 19:33:18,0,0,0,0,0
2880,Tamil Nadu,2024-01-23 19:46:46,1,0,0,0,0
5870,Maharashtra,2024-04-28 17:27:04,1,0,0,0,0
372,Maharashtra,2024-08-03 20:18:36,1,0,0,0,0
1544,Maharashtra,2024-06-20 13:32:42,1,0,0,0,0
2496,Andhra Pradesh,2024-04-14 20:27:48,1,0,0,0,0
550,Tamil Nadu,2024-03-28 21:49:59,0,0,0,0,0
181,Uttar Pradesh,2024-06-18 18:25:30,0,0,0,0,0
410,Gujarat,2024-11-04 13:27:44,1,0,0,0,0
244,Delhi,2024-12-29 18:45:43,0,1,0,0,0
18163,Tamil Nadu,2024-01-15 19:30:34,0,0,0,1,0
665,Rajasthan,2024-10-31 22:49:41,1,0,0,0,0
718,Uttar Pradesh,2024-01-10 09:38:58,1,0,0,0,0
451,Andhra Pradesh,2024-06-22 14:48:56,1,0,0,0,0
1040,Andhra Pradesh,2024-12-19 15:58:39,1,0,0,0,0
6323,Gujarat,2024-08-05 16:34:12,1,0,0,0,0
1804,Karnataka,2024-06-03 06:27:32,1,0,0,0,0
427,Maharashtra,2024-05-24 11:25:11,0,0,0,0,0
844,Uttar Pradesh,2024-02-18 14:47:02,0,0,0,0,0
95,Maharashtra,2024-06-15 12:33:47,1,0,0,0,0
222,Andhra Pradesh,2024-09-24 12:45:44,0,0,0,0,0
681,Delhi,2024-03-18 18:10:04,1,1,0,0,0
1412,Andhra Pradesh,2024-12-10 16:27:29,1,0,0,0,0
527,Karnataka,2024-07-08 10:32:03,1,0,0,0,0
3695,Telangana,2024-07-05 22:04:23,1,0,0,0,0
116,Maharashtra,2024-04-07 06:50:02,1,0,0,0,0
186,Karnataka,2024-01-09 13:01:46,0,0,0,0,0
1045,Maharashtra,2024-04-26 22:14:06,0,0,0,0,0
24360,Telangana,2024-11-12 12:04:12,0,0,0,1,0
6537,Andhra Pradesh,2024-07-08 18:21:55,0,0,0,0,0
1977,Karnataka,2024-07-18 23:45:16,1,0,0,0,0
6556,Karnataka,2024-05-11 08:40:48,0,0,0,0,0
1753,Maharashtra,2024-04-19 18:31:10,1,0,0,0,0
2688,Maharashtra,2024-05-16 03:05:27,0,0,1,0,0
1670,Maharashtra,2024-06-06 15:30:37,1,0,0,0,0
16785,Tamil Nadu,2024-09-04 23:57:43,0,0,0,1,0
753,Maharashtra,2024-11-26 17:31:46,1,0,0,0,0
174,Delhi,2024-06-15 20:58:10,0,1,0,0,0
931,Uttar Pradesh,2024-02-11 08:17:39,1,0,0,0,0
379,Karnataka,2024-04-15 05:23:40,0,0,0,0,0
2867,Tamil Nadu,2024-03-14 13:57:18,0,0,0,0,0
1569,Delhi,2024-02-09 15:47:44,1,1,0,0,0
238,Rajasthan,2024-05-03 11:00:59,1,0,0,0,0
521,Tamil Nadu,2024-04-05 19:24:24,0,0,0,0,0
1357,Tamil Nadu,2024-11-05 08:49:29,1,0,0,0,0
3528,Telangana,2024-04-05 17:58:51,0,0,0,0,0
2857,Uttar Pradesh,2024-08-27 10:46:10,1,0,0,0,0
278,Karnataka,2024-04-01 16:00:53,0,0,0,0,0
3086,Tamil Nadu,2024-08-24 13:05:32,1,0,0,0,0
2376,West Bengal,2024-05-09 20:06:18,1,0,0,0,0
734,Karnataka,2024-08-10 12:37:57,0,0,0,0,0
1497,Rajasthan,2024-01-24 16:54:54,1,0,0,0,0
702,Gujarat,2024-09-04 08:44:02,1,0,0,0,0
85,Maharashtra,2024-05-12 17:51:47,0,0,0,0,0
2143,Rajasthan,2024-07-07 13:55:41,0,0,0,0,0
2774,Gujarat,2024-01-15 16:35:49,1,0,0,0,0
1339,Maharashtra,2024-02-20 20:00:25,1,0,0,0,0
3122,Karnataka,2024-02-11 19:05:15,1,0,0,0,0
504,Uttar Pradesh,2024-03-04 01:08:09,1,0,1,0,0
308,Maharashtra,2024-04-19 21:28:29,1,0,0,0,0
654,Maharashtra,2024-12-24 09:49:33,1,0,0,0,0
391,Tamil Nadu,2024-04-09 09:57:13,0,0,0,0,0
41,Uttar Pradesh,2024-07-18 16:23:54,1,0,0,0,0
841,Tamil Nadu,2024-04-19 16:24:51,1,0,0,0,0
332,West Bengal,2024-09-12 10:10:45,1,0,0,0,0
353,Andhra Pradesh,2024-09-25 17:13:13,1,0,0,0,0
331,Karnataka,2024-02-18 16:10:00,1,0,0,0,0
587,Uttar Pradesh,2024-10-05 21:22:39,1,0,0,0,0
10348,Gujarat,2024-07-25 01:37:15,1,0,1,1,0
161,Gujarat,2024-11-08 13:50:03,0,0,0,0,0
297,Maharashtra,2024-12-06 18:11:36,1,0,0,0,0
2402,Maharashtra,2024-01-22 12:29:11,1,0,0,0,0
956,Delhi,2024-05-22 09:57:15,0,1,0,0,0
432,Telangana,2024-10-03 11:51:58,1,0,0,0,0
4755,Karnataka,2024-04-08 20:13:56,0,0,0,0,0
3493,Maharashtra,2024-12-07 20:55:48,1,0,0,0,0
1453,Maharashtra,2024-10-17 09:23:59,1,0,0,0,0
773,Maharashtra,2024-07-18 16:45:48,1,0,0,0,0
10135,Telangana,2024-03-11 08:04:58,0,0,0,1,0
272,Karnataka,2024-02-22 22:09:49,1,0,0,0,0
691,West Bengal,2024-12-29 11:36:00,1,0,0,0,0
1340,Delhi,2024-12-09 09:01:59,0,1,0,0,0
613,Tamil Nadu,2024-12-14 19:38:15,0,0,0,0,0
405,Delhi,2024-09-18 09:52:44,0,1,0,0,0
504,Karnataka,2024-03-19 11:05:00,1,0,0,0,0
147,Uttar Pradesh,2024-01-28 11:32:51,0,0,0,0,0
314,West Bengal,2024-10-02 13:27:00,0,0,0,0,0
430,Andhra Pradesh,2024-07-06 18:27:04,1,0,0,0,0
906,Uttar Pradesh,2024-11-25 21:10:35,0,0,0,0,0
815,Uttar Pradesh,2024-01-13 11:39:16,1,0,0,0,0
436,Andhra Pradesh,2024-12-10 14:11:06,1,0,0,0,0
161,Uttar Pradesh,2024-12-16 22:22:26,1,0,0,0,0
842,Telangana,2024-03-19 17:29:01,0,0,0,0,0
7586,Delhi,2024-05-03 18:29:40,1,1,0,0,0
488,Uttar Pradesh,2024-12-20 19:34:54,0,0,0,0,0
368,Maharashtra,2024-08-01 19:08:02,1,0,0,0,0
1043,Maharashtra,2024-07-12 09:01:35,0,0,0,0,0
2464,Delhi,2024-06-29 15:44:00,1,1,0,0,0
1155,Uttar Pradesh,2024-08-19 15:01:08,1,0,0,0,0
578,West Bengal,2024-07-10 06:08:52,1,0,0,0,0
101,Uttar Pradesh,2024-07-01 19:01:04,1,0,0,0,0
559,Telangana,2024-05-22 17:03:09,1,0,0,0,0
2367,Maharashtra,2024-08-18 18:44:12,0,0,0,0,0
4223,Karnataka,2024-07-27 19:12:00,1,0,0,0,0
1429,Telangana,2024-07-15 20:51:54,1,0,0,0,0
923,Telangana,2024-07-29 11:56:46,0,0,0,0,0
249,Delhi,2024-07-26 12:07:03,0,1,0,0,0
220,Maharashtra,2024-05-14 18:28:34,0,0,0,0,0
1353,Uttar Pradesh,2024-12-11 12:17:50,1,0,0,0,0
772,Delhi,2024-10-17 12:40:23,0,1,0,0,0
430,Andhra Pradesh,2024-10-10 21:50:27,0,0,0,0,0
523,West Bengal,2024-12-28 17:09:49,1,0,0,0,0
1182,Maharashtra,2024-06-07 12:53:29,1,0,0,0,0
218,Andhra Pradesh,2024-08-22 17:14:24,0,0,0,0,0
429,Rajasthan,2024-08-17 12:36:26,0,0,0,0,0
195,Andhra Pradesh,2024-09-26 12:55:06,1,0,0,0,0
1747,Maharashtra,2024-07-11 11:53:55,0,0,0,0,0
2579,Delhi,2024-04-02 10:30:34,1,1,0,0,0
266,Karnataka,2024-07-08 16:16:42,0,0,0,0,0
2061,Maharashtra,2024-07-16 14:34:54,1,0,0,0,0
376,Andhra Pradesh,2024-11-07 20:55:24,1,0,0,0,0
201,Maharashtra,2024-12-18 18:53:29,1,0,0,0,0
488,Andhra Pradesh,2024-06-08 14:05:33,0,0,0,0,0
445,Telangana,2024-09-16 07:13:15,1,0,0,0,0
160,Andhra Pradesh,2024-07-28 12:06:45,1,0,0,0,0
2855,Gujarat,2024-06-09 12:53:24,1,0,0,0,0
236,Delhi,2024-03-28 07:59:45,1,1,0,0,0
1369,Maharashtra,2024-12-20 13:04:10,1,0,0,0,0
655,Karnataka,2024-11-08 12:27:02,1,0,0,0,0
308,West Bengal,2024-02-02 18:41:49,0,0,0,0,0
902,Maharashtra,2024-05-13 20:12:47,0,0,0,0,0
76,Uttar Pradesh,2024-11-10 09:09:18,1,0,0,0,0
57,Uttar Pradesh,2024-12-21 18:45:56,1,0,0,0,0
544,Maharashtra,2024-08-05 08:26:47,1,0,0,0,0
174,Andhra Pradesh,2024-10-18 22:39:10,1,0,0,0,0
1709,Tamil Nadu,2024-08-18 15:40:34,1,0,0,0,0
391,Rajasthan,2024-12-25 12:50:08,0,0,0,0,0
2815,Rajasthan,2024-05-05 05:26:32,1,0,0,0,0
158,Tamil Nadu,2024-08-20 18:59:57,1,0,0,0,0
149,Gujarat,2024-05-25 18:22:42,1,0,0,0,0
1585,Rajasthan,2024-05-12 21:00:54,1,0,0,0,0
2734,Gujarat,2024-03-02 19:37:49,1,0,0,0,0
300,Uttar Pradesh,2024-05-30 15:44:47,1,0,0,0,0
427,Delhi,2024-05-20 15:23:09,1,1,0,0,0
142,Telangana,2024-06-19 13:25:27,1,0,0,0,0
266,Andhra Pradesh,2024-08-29 02:10:10,1,0,1,0,0
2154,Karnataka,2024-11-21 14:28:53,1,0,0,0,0
626,Maharashtra,2024-06-09 08:54:34,0,0,0,0,0
100,Maharashtra,2024-08-11 17:57:10,0,0,0,0,0
1486,Andhra Pradesh,2024-03-09 15:51:45,1,0,0,0,0
463,Uttar Pradesh,2024-01-22 09:18:43,1,0,0,0,0
229,Karnataka,2024-10-21 12:58:43,0,0,0,0,0
534,Maharashtra,2024-12-26 15:27:32,0,0,0,0,0
671,Gujarat,2024-06-20 21:35:32,1,0,0,0,0
527,Karnataka,2024-12-01 14:25:07,1,0,0,0,0
327,West Bengal,2024-12-04 19:43:10,0,0,0,0,0
400,Uttar Pradesh,2024-12-06 10:47:22,0,0,0,0,0
1703,West Bengal,2024-10-21 16:20:43,1,0,0,0,0
615,Maharashtra,2024-05-05 07:10:52,0,0,0,0,0
633,Gujarat,2024-04-07 16:38:05,1,0,0,0,0
3708,Karnataka,2024-11-15 17:47:32,1,0,0,0,0
957,Telangana,2024-10-05 09:03:54,1,0,0,0,0
464,Karnataka,2024-07-09 12:48:30,0,0,0,0,0
3428,Uttar Pradesh,2024-06-21 11:21:38,1,0,0,0,0
202,Telangana,2024-10-03 12:54:03,0,0,0,0,0
8457,Maharashtra,2024-09-10 02:33:43,1,0,1,0,0
444,Gujarat,2024-05-02 09:55:22,1,0,0,0,0
3639,Karnataka,2024-10-25 19:29:11,0,0,0,0,0
618,Uttar Pradesh,2024-04-17 12:50:45,1,0,0,0,0
117,Rajasthan,2024-08-12 13:48:23,0,0,0,0,0
311,Uttar Pradesh,2024-09-18 15:59:09,1,0,0,0,0
929,Gujarat,2024-12-19 09:02:09,1,0,0,0,0
1108,Maharashtra,2024-01-01 17:32:03,0,0,0,0,0
666,Rajasthan,2024-07-07 17:57:05,1,0,0,0,0
245,Gujarat,2024-02-11 17:10:34,0,0,0,0,0
234,Telangana,2024-10-25 17:05:42,1,0,0,0,0
398,Karnataka,2024-09-18 09:38:45,0,0,0,0,0
2553,Telangana,2024-01-26 11:23:12,1,0,0,0,0
2139,Tamil Nadu,2024-06-17 11:36:31,1,0,0,0,0
168,Karnataka,2024-04-06 08:36:01,1,0,0,0,0
891,Uttar Pradesh,2024-12-30 14:55:25,1,0,0,0,0
314,Uttar Pradesh,2024-09-11 12:56:13,1,0,0,0,0
1107,Telangana,2024-06-23 09:06:13,1,0,0,0,0
5527,Gujarat,2024-07-16 20:30:12,0,0,0,0,0
1132,Rajasthan,2024-08-07 21:38:17,0,0,0,0,0
840,Rajasthan,2024-07-02 18:36:29,1,0,0,0,0
682,Tamil Nadu,2024-02-18 18:14:11,1,0,0,0,0
457,Telangana,2024-09-20 18:21:59,1,0,0,0,0
1080,Gujarat,2024-08-28 17:58:09,0,0,0,0,0
172,Gujarat,2024-07-16 19:11:33,0,0,0,0,0
401,Telangana,2024-08-23 20:19:22,1,0,0,0,0
540,Delhi,2024-01-09 18:51:05,1,1,0,0,0
3893,Andhra Pradesh,2024-10-01 13:11:29,1,0,0,0,0
494,Uttar Pradesh,2024-05-21 11:59:54,1,0,0,0,0
687,Maharashtra,2024-07-30 16:43:18,0,0,0,0,0
226,Karnataka,2024-09-01 21:09:22,1,0,0,0,0
1775,Karnataka,2024-11-22 18:17:30,0,0,0,0,0
3620,Delhi,2024-09-11 19:44:04,1,1,0,0,0
355,Maharashtra,2024-05-07 12:52:07,1,0,0,0,0
464,Telangana,2024-10-05 07:22:00,1,0,0,0,0
5020,Telangana,2024-10-02 10:32:09,1,0,0,0,0
552,Andhra Pradesh,2024-05-05 08:42:30,0,0,0,0,0
359,West Bengal,2024-05-31 00:12:44,1,0,1,0,0
913,Maharashtra,2024-08-05 15:08:39,1,0,0,0,0
307,Tamil Nadu,2024-07-12 21:01:17,0,0,0,0,0
474,Gujarat,2024-06-06 13:44:16,1,0,0,0,0
2738,Karnataka,2024-04-13 19:02:46,1,0,0,0,0
37,Uttar Pradesh,2024-04-10 15:42:40,0,0,0,0,0
1282,Karnataka,2024-04-17 12:58:11,1,0,0,0,0
587,Maharashtra,2024-07-24 21:10:35,1,0,0,0,0
2249,Andhra Pradesh,2024-05-31 09:15:48,1,0,0,0,0
446,Uttar Pradesh,2024-12-01 13:32:45,0,0,0,0,0
3036,Maharashtra,2024-07-13 14:43:27,0,0,0,0,0
1023,Maharashtra,2024-11-13 16:33:43,0,0,0,0,0
531,Rajasthan,2024-03-08 14:55:31,1,0,0,0,0
1551,Maharashtra,2024-03-31 15:40:39,0,0,0,0,0
337,Andhra Pradesh,2024-01-22 18:00:07,1,0,0,0,0
1802,Maharashtra,2024-02-18 14:06:12,1,0,0,0,0
3063,Tamil Nadu,2024-10-26 11:11:21,1,0,0,0,0
5140,Gujarat,2024-05-22 11:11:12,1,0,0,0,0
104,West Bengal,2024-01-09 14:25:10,1,0,0,0,0
1015,Rajasthan,2024-09-04 17:18:18,1,0,0,0,0
695,West Bengal,2024-03-25 11:41:44,0,0,0,0,0
303,Telangana,2024-02-24 11:05:53,1,0,0,0,0
693,Delhi,2024-01-17 23:28:38,1,1,0,0,0
1928,Maharashtra,2024-05-11 10:21:46,1,0,0,0,0
31,Uttar Pradesh,2024-01-02 09:19:03,0,0,0,0,0
1070,Maharashtra,2024-02-17 16:58:10,1,0,0,0,0
380,Tamil Nadu,2024-01-24 13:22:37,1,0,0,0,0
332,Gujarat,2024-01-15 17:12:57,1,0,0,0,0
124,Delhi,2024-05-10 18:47:48,1,1,0,0,0
233,Andhra Pradesh,2024-06-18 12:28:01,0,0,0,0,0
3400,Gujarat,2024-09-10 15:20:28,1,0,0,0,0
449,Uttar Pradesh,2024-09-08 21:34:57,1,0,0,0,0
291,Gujarat,2024-01-30 05:40:41,0,0,0,0,0
843,Tamil Nadu,2024-05-27 19:23:12,1,0,0,0,0
4898,Maharashtra,2024-08-23 18:37:53,0,0,0,0,0
3206,Gujarat,2024-09-23 19:12:56,1,0,0,0,0
415,Karnataka,2024-08-03 21:50:54,1,0,0,0,0
3759,Karnataka,2024-10-05 21:51:11,1,0,0,0,0
1927,Karnataka,2024-05-07 12:05:18,1,0,0,0,0
8060,Uttar Pradesh,2024-05-05 20:16:01,1,0,0,0,0
1846,Delhi,2024-07-05 15:28:51,0,1,0,0,0
252,Tamil Nadu,2024-03-05 19:58:26,0,0,0,0,0
276,Uttar Pradesh,2024-05-13 21:00:33,1,0,0,0,0
3519,Karnataka,2024-05-01 12:09:19,1,0,0,0,0
567,Tamil Nadu,2024-07-03 20:36:30,0,0,0,0,0
670,Andhra Pradesh,2024-05-09 17:51:50,0,0,0,0,0
258,Rajasthan,2024-03-06 21:26:52,1,0,0,0,0
1567,Delhi,2024-02-19 17:17:06,0,1,0,0,0
431,Delhi,2024-12-04 18:41:47,0,1,0,0,0
2727,Andhra Pradesh,2024-06-06 00:21:09,1,0,1,0,0
514,Andhra Pradesh,2024-12-23 10:32:57,0,0,0,0,0
651,Telangana,2024-11-04 20:36:09,1,0,0,0,0
3739,Delhi,2024-08-21 12:32:56,1,1,0,0,0
573,Uttar Pradesh,2024-04-28 17:57:54,1,0,0,0,0
1175,Maharashtra,2024-03-28 11:40:45,1,0,0,0,0
5825,Rajasthan,2024-12-14 20:34:34,1,0,0,0,0
109,Maharashtra,2024-09-23 13:25:37,1,0,0,0,0
838,Uttar Pradesh,2024-12-24 17:09:26,0,0,0,0,0
148,Maharashtra,2024-01-25 18:11:09,0,0,0,0,0
314,West Bengal,2024-01-11 06:24:14,1,0,0,0,0
681,Telangana,2024-03-11 08:30:38,1,0,0,0,0
2271,Telangana,2024-12-06 11:11:33,1,0,0,0,0
332,Tamil Nadu,2024-08-21 12:04:08,0,0,0,0,0
103,Karnataka,2024-02-12 16:05:39,1,0,0,0,0
554,Uttar Pradesh,2024-06-16 18:47:43,1,0,0,0,0
6217,Uttar Pradesh,2024-11-03 10:58:53,0,0,0,0,0
77,Maharashtra,2024-09-13 21:28:38,0,0,0,0,0
151,Karnataka,2024-03-29 22:06:22,0,0,0,0,0
202,Tamil Nadu,2024-07-30 20:35:00,1,0,0,0,0
2237,Karnataka,2024-08-02 15:44:49,0,0,0,0,0
14571,Maharashtra,2024-06-22 21:44:40,1,0,0,1,0
298,West Bengal,2024-04-04 17:41:01,1,0,0,0,0
123,Uttar Pradesh,2024-10-26 04:25:19,0,0,1,0,0
3371,Andhra Pradesh,2024-03-31 20:07:04,1,0,0,0,0
153,Maharashtra,2024-06-25 17:39:55,0,0,0,0,0
293,Delhi,2024-05-08 22:00:51,0,1,0,0,0
1338,West Bengal,2024-04-01 13:39:18,1,0,0,0,0
1075,West Bengal,2024-06-15 23:22:33,1,0,0,0,0
610,Maharashtra,2024-10-09 15:00:31,1,0,0,0,0
602,West Bengal,2024-09-05 17:08:00,1,0,0,0,0
1558,Uttar Pradesh,2024-08-21 11:57:06,0,0,0,0,0
1292,West Bengal,2024-01-02 19:08:31,0,0,0,0,0
937,West Bengal,2024-03-06 09:35:19,1,0,0,0,0
1316,West Bengal,2024-12-20 10:23:08,0,0,0,0,0
1321,Karnataka,2024-01-02 12:50:24,0,0,0,0,0
247,Telangana,2024-10-04 07:43:51,1,0,0,0,0
544,Gujarat,2024-11-30 10:06:05,0,0,0,0,0
138,Gujarat,2024-07-25 19:33:48,0,0,0,0,0
1194,West Bengal,2024-06-26 15:27:12,1,0,0,0,0
772,Rajasthan,2024-04-02 21:37:57,1,0,0,0,0
719,Rajasthan,2024-06-27 18:55:15,1,0,0,0,0
1903,Telangana,2024-04-15 08:18:13,1,0,0,0,0
127,Rajasthan,2024-03-20 15:41:13,0,0,0,0,0
412,Maharashtra,2024-12-20 19:23:16,1,0,0,0,0
751,Telangana,2024-02-13 19:21:23,0,0,0,0,0
280,Maharashtra,2024-02-29 11:38:08,0,0,0,0,0
640,Karnataka,2024-05-16 18:58:04,0,0,0,0,0
388,Uttar Pradesh,2024-05-18 15:27:21,1,0,0,0,0
97,Karnataka,2024-02-23 06:28:04,1,0,0,0,0
139,Andhra Pradesh,2024-11-28 08:08:37,1,0,0,0,0
2102,Maharashtra,2024-04-14 03:29:58,0,0,1,0,0
92,Uttar Pradesh,2024-01-28 06:11:35,0,0,0,0,0
476,Tamil Nadu,2024-08-30 18:46:09,0,0,0,0,0
315,Delhi,2024-09-02 13:18:33,1,1,0,0,0
5088,Andhra Pradesh,2024-07-08 11:39:08,1,0,0,0,0
509,West Bengal,2024-12-25 11:19:52,1,0,0,0,0
636,Andhra Pradesh,2024-10-24 13:37:54,0,0,0,0,0
2339,Telangana,2024-09-21 16:53:17,1,0,0,0,0
1613,Uttar Pradesh,2024-12-29 21:15:21,0,0,0,0,0
1738,Rajasthan,2024-04-06 06:53:24,0,0,0,0,0
3544,Telangana,2024-03-18 15:30:28,1,0,0,0,0
801,Karnataka,2024-05-18 19:08:56,0,0,0,0,0
748,West Bengal,2024-07-21 08:43:46,1,0,0,0,0
1488,Uttar Pradesh,2024-12-01 14:51:28,0,0,0,0,0
571,Gujarat,2024-07-17 19:47:59,0,0,0,0,0
85,Rajasthan,2024-10-11 19:46:47,0,0,0,0,0
1097,Karnataka,2024-12-01 21:29:12,1,0,0,0,0
619,Karnataka,2024-11-10 23:01:49,0,0,0,0,0
426,Delhi,2024-04-30 16:57:21,1,1,0,0,0
102,Andhra Pradesh,2024-12-01 16:16:32,0,0,0,0,0
643,Uttar Pradesh,2024-12-27 21:19:13,1,0,0,0,0
4074,West Bengal,2024-05-05 12:57:35,0,0,0,0,0
561,Uttar Pradesh,2024-12-30 18:39:54,1,0,0,0,0
400,Karnataka,2024-03-23 04:25:43,0,0,1,0,0
54,Maharashtra,2024-01-01 19:46:13,1,0,0,0,0
4131,Uttar Pradesh,2024-07-07 14:49:28,1,0,0,0,0
2104,Tamil Nadu,2024-08-02 18:44:33,0,0,0,0,0
4335,Tamil Nadu,2024-07-29 10:29:17,1,0,0,0,0
425,Maharashtra,2024-06-19 08:42:44,1,0,0,0,0
5290,Rajasthan,2024-08-24 21:22:50,1,0,0,0,0
2040,Karnataka,2024-04-24 20:46:58,1,0,0,0,0
361,Tamil Nadu,2024-12-24 13:05:30,1,0,0,0,0
227,Karnataka,2024-07-01 09:59:39,0,0,0,0,0
669,Maharashtra,2024-08-24 13:24:53,0,0,0,0,0
3986,Gujarat,2024-02-16 21:21:59,1,0,0,0,0
1092,Uttar Pradesh,2024-04-21 19:01:41,1,0,0,0,0
194,Maharashtra,2024-01-03 09:38:07,0,0,0,0,0
685,Maharashtra,2024-09-28 10:47:50,0,0,0,0,0
235,Telangana,2024-11-21 20:20:08,1,0,0,0,0
914,Telangana,2024-05-31 20:17:44,0,0,0,0,0
3917,Delhi,2024-01-01 19:52:38,1,1,0,0,0
1400,Telangana,2024-12-15 11:32:39,0,0,0,0,0
157,Karnataka,2024-11-04 13:17:37,1,0,0,0,0
303,Telangana,2024-03-17 14:19:32,1,0,0,0,0
694,West Bengal,2024-02-01 10:28:57,1,0,0,0,0
4769,Gujarat,2024-08-10 17:08:13,1,0,0,0,0
584,Telangana,2024-05-01 18:41:01,0,0,0,0,0
2751,Uttar Pradesh,2024-09-14 10:38:15,1,0,0,0,0
406,West Bengal,2024-04-19 12:25:19,0,0,0,0,0
2544,Andhra Pradesh,2024-03-20 13:59:23,1,0,0,0,0
1409,Tamil Nadu,2024-05-08 17:43:47,1,0,0,0,0
266,Delhi,2024-04-05 18:27:30,1,1,0,0,0
360,Uttar Pradesh,2024-09-12 16:33:23,1,0,0,0,0
3431,Tamil Nadu,2024-05-07 18:15:19,0,0,0,0,0
118,Andhra Pradesh,2024-01-03 10:01:59,1,0,0,0,0
2760,Karnataka,2024-01-28 14:56:12,1,0,0,0,0
1776,Uttar Pradesh,2024-12-02 19:09:18,1,0,0,0,0
2940,Karnataka,2024-08-22 10:04:14,1,0,0,0,0
798,Maharashtra,2024-09-18 10:35:50,1,0,0,0,0
946,Tamil Nadu,2024-05-12 13:58:40,1,0,0,0,0
2049,West Bengal,2024-01-11 08:30:33,1,0,0,0,0
283,Andhra Pradesh,2024-10-17 09:39:52,0,0,0,0,0
1697,Uttar Pradesh,2024-02-22 14:13:11,0,0,0,0,0
77,Andhra Pradesh,2024-11-23 18:07:40,0,0,0,0,0
2201,Maharashtra,2024-04-15 18:03:00,1,0,0,0,0
5127,Uttar Pradesh,2024-10-16 21:15:43,1,0,0,0,0
48,Uttar Pradesh,2024-03-26 23:46:36,0,0,0,0,0
927,Uttar Pradesh,2024-04-22 20:43:34,1,0,0,0,0
238,Rajasthan,2024-06-29 01:56:34,1,0,1,0,0
2350,Uttar Pradesh,2024-11-14 15:45:46,1,0,0,0,0
284,West Bengal,2024-04-03 13:26:43,0,0,0,0,0
109,Uttar Pradesh,2024-09-30 21:27:21,1,0,0,0,0
1462,Telangana,2024-07-16 19:23:54,1,0,0,0,0
1978,West Bengal,2024-04-04 21:53:40,1,0,0,0,0
476,Telangana,2024-11-30 07:25:08,1,0,0,0,0
52,Maharashtra,2024-12-03 21:42:02,0,0,0,0,0
67,Uttar Pradesh,2024-09-06 15:56:34,1,0,0,0,0
1438,Karnataka,2024-01-10 19:32:31,1,0,0,0,0
806,Uttar Pradesh,2024-06-02 12:51:49,0,0,0,0,0
